-1,-0.109931,-0.119331,0,0,0,0
-1,-0.148263,-0.093573,0,0,0,0
-1,-0.151926,-0.094671,0,0,0,0
-1,-0.153635,-0.080754,0,0,0,0
-1,-0.120918,-0.04877,0,0,0,0
-1,0.025819,0.02936,0,0,0,0
-1,0.036806,0.016908,0,0,0,0
-1,0.030092,-0.016786,0,0,0,0
-0.980468,-0.008973,-0.098089,0,0,0,0
-0.958616,-0.016053,-0.109199,0,0,0,0
-0.948483,0.056095,-0.133736,0,0,0,0
-0.927242,0.210401,-0.044742,0,0,0,0
-0.902582,0.294268,0.002991,0,0,0,0
-0.870231,0.288287,-0.021303,0,0,0,0
-0.864494,0.281816,-0.027529,0,0,0,0
-0.854239,0.229201,-0.047183,0,0,0,0
-0.892205,0.08637,-0.027773,0,0,0,0
-0.899286,0.090154,-0.079289,0,0,0,0
-0.851553,0.271562,-0.018251,0,0,0,0
-0.787463,0.359946,0.027529,0,0,0,0
-0.717268,0.51999,0.055118,0,0,0,0
-0.637551,0.652689,-0.110786,0,0,0,0
-0.566502,0.750717,-0.109199,0,0,0,0
-0.54526,0.86132,-0.032167,0,0,0,0
-0.508027,0.894647,0.065983,0,0,0,0
-0.451871,0.847647,0.063053,0,0,0,0
-0.427211,0.813221,0.018129,0,0,0,0
-0.450894,0.852652,0.023988,0,0,0,0
-0.367637,0.912104,0.112373,0,0,0,0
-0.253128,0.904779,0.15571,0,0,0,0
-0.190869,0.894037,0.15156,0,0,0,0
-0.18977,0.975951,0.114326,0,0,0,0
-0.194043,0.989745,0.115302,0,0,0,0
-0.165721,1,0.144845,0,0,0,0
-0.106879,0.982665,0.153024,0,0,0,0
-0.06464,1,0.137154,0,0,0,0
-0.023622,1,0.126167,0,0,0,0
-0.022767,1,0.131295,0,0,0,0
-0.021547,1,0.182201,0,0,0,0
0.001648,1,0.194043,0,0,0,0
0.061832,1,0.210401,0,0,0,0
0.079778,1,0.225905,0,0,0,0
0.079656,1,0.21858,0,0,0,0
0.067448,1,0.157175,0,0,0,0
0.081121,0.96472,0.145211,0,0,0,0
0.095648,0.992309,0.175487,0,0,0,0
0.113227,1,0.169749,0,0,0,0
0.095526,1,0.173167,0,0,0,0
0.081975,1,0.166209,0,0,0,0
0.073063,0.988281,0.164378,0,0,0,0
0.101874,0.969969,0.207593,0,0,0,0
0.112495,1,0.223708,0,0,0,0
0.1269,1,0.224928,0,0,0,0
0.132515,1,0.237991,0,0,0,0
0.128121,1,0.219313,0,0,0,0
0.121895,1,0.203809,0,0,0,0
0.116157,0.992797,0.194165,0,0,0,0
0.117866,0.964964,0.186962,0,0,0,0
0.116523,0.959348,0.186596,0,0,0,0
0.1363,0.989257,0.172191,0,0,0,0
0.124092,0.983642,0.175731,0,0,0,0
0.13337,0.980223,0.186596,0,0,0,0
0.130684,0.949338,0.185863,0,0,0,0
0.14216,0.966673,0.166941,0,0,0,0
0.136178,0.951779,0.151682,0,0,0,0
0.142892,0.917109,0.143014,0,0,0,0
0.160471,0.903314,0.138619,0,0,0,0
0.178417,0.982299,0.143991,0,0,0,0
0.215772,0.899042,0.18684,0,0,0,0
0.25203,0.863029,0.224196,0,0,0,0
0.333822,0.969725,0.178905,0,0,0,0
0.269243,0.95007,0.177684,0,0,0,0
0.350424,1,0.143625,0,0,0,0
0.364463,1,0.129219,0,0,0,0
0.339559,1,0.179882,0,0,0,0
0.39779,0.906122,0.155588,0,0,0,0
0.45712,0.947507,0.105536,0,0,0,0
0.49118,0.965086,0.091986,0,0,0,0
0.500336,0.953977,0.090032,0,0,0,0
0.506317,0.940792,0.089666,0,0,0,0
0.539401,0.786974,0.110297,0,0,0,0
0.536837,0.761826,0.092596,0,0,0,0
0.592749,0.79845,0.079045,0,0,0,0
0.696026,0.753891,0.026552,0,0,0,0
0.707624,0.73558,0.031923,0,0,0,0
0.700421,0.725325,0.047061,0,0,0,0
0.71678,0.707135,0.067204,0,0,0,0
0.732161,0.665141,0.073674,0,0,0,0
0.743881,0.551608,0.068303,0,0,0,0
0.73973,0.524507,0.057682,0,0,0,0
0.77733,0.553562,0.062199,0,0,0,0
0.898309,0.520601,0.017396,0,0,0,0
0.895379,0.404871,0.06989,0,0,0,0
0.847403,0.401575,0.067936,0,0,0,0
0.8966,0.412073,0.0611,0,0,0,0
0.929195,0.32845,0.077092,0,0,0,0
0.910395,0.300494,0.053653,0,0,0,0
0.937862,0.272539,0.063053,0,0,0,0
0.985717,0.271318,0.058658,0,0,0,0
1,0.234328,0.050845,0,0,0,0
1,0.152414,0.066227,0,0,0,0
0.949094,0.089666,0.060245,0,0,0,0
0.91833,0.073552,0.060612,0,0,0,0
0.971678,0.104804,0.046206,0,0,0,0
1,0.072209,0.00177,0,0,0,0
1,0.031435,0.013001,0,0,0,0
1,0.01703,0.008484,0,0,0,0
0.991088,-0.064396,0.016297,0,0,0,0
0.989135,-0.06696,0.016297,0,0,0,0
0.983275,-0.090643,0.013978,0,0,0,0
0.987914,-0.094671,0.011292,0,0,0,0
0.980223,-0.094549,0.013612,0,0,0,0
0.986205,-0.100043,0.022279,0,0,0,0
1,-0.120308,0.000671,0,0,0,0
0.98181,-0.167185,-0.026552,0,0,0,0
0.947873,-0.252152,-0.02643,0,0,0,0
0.978392,-0.207837,-0.019227,0,0,0,0
0.987914,-0.208082,-0.013123,0,0,0,0
0.98059,-0.229445,-0.004212,0,0,0,0
0.96887,-0.250687,-0.017396,0,0,0,0
0.929683,-0.29085,-0.028993,0,0,0,0
0.900385,-0.320881,-0.040225,0,0,0,0
0.906733,-0.358359,-0.057316,0,0,0,0
0.9342,-0.379479,-0.066471,0,0,0,0
0.94592,-0.379601,-0.06464,0,0,0,0
0.956907,-0.380455,-0.06403,0,0,0,0
0.920649,-0.394983,-0.063175,0,0,0,0
0.905268,-0.415125,-0.070622,0,0,0,0
0.907099,-0.426845,-0.080144,0,0,0,0
0.94006,-0.41891,-0.094183,0,0,0,0
0.991333,-0.397302,-0.070378,0,0,0,0
0.948361,-0.429653,-0.078557,0,0,0,0
0.943722,-0.453214,-0.11103,0,0,0,0
0.94946,-0.45004,-0.117866,0,0,0,0
1,-0.326619,-0.110053,0,0,0,0
1,-0.317463,-0.107856,0,0,0,0
1,-0.227858,-0.072697,0,0,0,0
1,-0.219313,-0.062443,0,0,0,0
1,-0.205274,-0.070622,0,0,0,0
1,-0.186352,-0.082952,0,0,0,0
1,-0.198926,-0.099066,0,0,0,0
0.992431,-0.233596,-0.110419,0,0,0,0
0.976073,-0.226271,-0.113105,0,0,0,0
0.975218,-0.216871,-0.107978,0,0,0,0
0.995361,-0.169749,-0.102118,0,0,0,0
1,-0.080144,-0.04877,0,0,0,0
1,-0.044619,-0.009339,0,0,0,0
1,-0.016175,0.016053,0,0,0,0
1,0.014466,0.003968,0,0,0,0
0.975707,0.09931,0.034609,0,0,0,0
0.973387,0.116523,0.031923,0,0,0,0
1,0.185741,-0.012757,0,0,0,0
1,0.281328,-0.022279,0,0,0,0
1,0.291216,-0.022645,0,0,0,0
0.916621,0.353598,-0.063786,0,0,0,0
0.839956,0.377403,0.014955,0,0,0,0
0.778185,0.440884,0.034243,0,0,0,0
0.78087,0.472868,0.016419,0,0,0,0
0.758286,0.479705,0.047427,0,0,0,0
0.76378,0.568699,-0.008606,0,0,0,0
0.760483,0.569065,-0.006165,0,0,0,0
0.751328,0.575902,-0.000671,0,0,0,0
0.64512,0.621071,0.023866,0,0,0,0
0.624123,0.655375,0.100409,0,0,0,0
0.618385,0.706159,0.039126,0,0,0,0
0.598242,0.757554,0.073308,0,0,0,0
0.538424,0.758164,0.105414,0,0,0,0
0.455167,0.885857,0.025331,0,0,0,0
0.295611,0.927486,0.119819,0,0,0,0
0.287188,0.920405,0.144357,0,0,0,0
0.261307,0.910883,0.160105,0,0,0,0
0.269731,0.953855,0.129708,0,0,0,0
0.21858,0.941036,0.161204,0,0,0,0
0.209424,0.969114,0.196362,0,0,0,0
0.246292,1,0.194531,0,0,0,0
0.141549,1,0.184154,0,0,0,0
0.138619,1,0.211011,0,0,0,0
0.117256,1,0.220656,0,0,0,0
0.050357,0.947629,0.213697,0,0,0,0
0.039004,0.945553,0.182323,0,0,0,0
0.028017,0.916499,0.186474,0,0,0,0
0.021058,0.941647,0.197095,0,0,0,0
0.021058,0.991821,0.193798,0,0,0,0
0.007264,0.997681,0.201611,0,0,0,0
-0.022035,1,0.228224,0,0,0,0
-0.05463,1,0.22383,0,0,0,0
-0.080632,1,0.208204,0,0,0,0
-0.080999,1,0.208326,0,0,0,0
-0.103217,0.92419,0.192211,0,0,0,0
-0.087591,0.901483,0.185863,0,0,0,0
-0.088079,0.909296,0.200513,0,0,0,0
-0.11103,0.920527,0.195141,0,0,0,0
-0.127876,1,0.209302,0,0,0,0
-0.120063,1,0.212598,0,0,0,0
-0.099432,1,0.227736,0,0,0,0
-0.169871,1,0.271074,0,0,0,0
-0.247146,1,0.276323,0,0,0,0
-0.272661,0.973387,0.30904,0,0,0,0
-0.293658,0.808948,0.31319,0,0,0,0
-0.281206,0.973021,0.257889,0,0,0,0
-0.286944,1,0.244339,0,0,0,0
-0.323689,1,0.247513,0,0,0,0
-0.334554,1,0.246902,0,0,0,0
-0.322102,1,0.24617,0,0,0,0
-0.315876,1,0.228469,0,0,0,0
-0.282793,0.846182,0.081243,0,0,0,0
-0.45651,0.615577,0.218092,0,0,0,0
-0.601416,0.694806,0.307453,0,0,0,0
-0.588476,0.874016,0.220533,0,0,0,0
-0.69798,0.995117,0.346029,0,0,0,0
-0.640115,1,0.255326,0,0,0,0
-0.563206,0.595678,0.179271,0,0,0,0
-0.529268,0.456021,0.147409,0,0,0,0
-0.619484,0.348593,0.043521,0,0,0,0
-0.708356,0.537569,0.107123,0,0,0,0
-0.713728,0.625465,0.181957,0,0,0,0
-0.73326,0.634133,0.162058,0,0,0,0
-0.760361,0.496063,0.137521,0,0,0,0
-0.799915,0.375328,0.173778,0,0,0,0
-0.873527,0.365318,0.291094,0,0,0,0
-0.847037,0.310261,0.219679,0,0,0,0
-0.836416,0.275102,0.137398,0,0,0,0
-0.882561,0.19392,0.044742,0,0,0,0
-0.918452,0.155466,0.046939,0,0,0,0
-0.955075,0.096502,0.138009,0,0,0,0
-0.971678,0.092962,0.1645,0,0,0,0
-0.970335,0.101264,0.171336,0,0,0,0
-0.945675,0.107856,0.138619,0,0,0,0
-0.940792,0.098212,0.094305,0,0,0,0
-0.94653,0.048526,0.066593,0,0,0,0
-0.959958,0.012635,0.045474,0,0,0,0
-0.929195,-0.044864,0.043643,0,0,0,0
-0.958127,-0.0517,0.030214,0,0,0,0
-0.901239,-0.098944,0.023134,0,0,0,0
-0.933468,-0.116889,-0.026552,0,0,0,0
-0.923457,-0.171336,-0.072941,0,0,0,0
-0.868644,-0.192578,-0.04877,0,0,0,0
-0.942257,-0.207715,-0.087713,0,0,0,0
-0.932003,-0.218092,-0.081487,0,0,0,0
-0.926875,-0.223097,-0.076238,0,0,0,0
-0.957151,-0.175853,-0.09223,0,0,0,0
-0.927242,-0.167674,-0.08869,0,0,0,0
-0.93774,-0.226027,-0.089544,0,0,0,0
-0.936397,-0.228957,-0.081853,0,0,0,0
-1,-0.256913,-0.135201,0,0,0,0
-1,-0.24617,-0.068791,0,0,0,0
-1,-0.182689,-0.023866,0,0,0,0
-0.981933,-0.1551,-0.042422,0,0,0,0
-0.956052,-0.162302,-0.056461,0,0,0,0
-0.990844,-0.009217,-0.013001,0,0,0,0
-1,0.169261,0.049502,0,0,0,0
-0.967283,0.222853,0.087591,0,0,0,0
-0.896966,0.142038,0.040225,0,0,0,0
-0.812977,0.177684,0.047916,0,0,0,0
-0.811512,0.301715,0.110908,0,0,0,0
-0.738754,0.406092,0.205396,0,0,0,0
-0.69505,0.585912,0.163279,0,0,0,0
-0.715803,0.643167,0.080388,0,0,0,0
-0.751816,0.765367,0.113349,0,0,0,0
-0.581884,0.606788,0.060245,0,0,0,0
-0.526094,0.557224,0.143991,0,0,0,0
-0.547946,0.546969,0.18098,0,0,0,0
-0.548434,0.548801,0.182689,0,0,0,0
-0.533541,0.593603,0.148874,0,0,0,0
-0.438076,0.699567,0.124947,0,0,0,0
-0.419276,1,0.251053,0,0,0,0
-0.352744,1,0.258255,0,0,0,0
-0.291094,1,0.249222,0,0,0,0
-0.185497,0.999146,0.235671,0,0,0,0
-0.123726,0.858756,0.186108,0,0,0,0
-0.292559,0.838979,0.307331,0,0,0,0
-0.284868,0.838735,0.282305,0,0,0,0
-0.211378,0.875114,0.191723,0,0,0,0
-0.078191,0.932491,0.105902,0,0,0,0
0.083928,1,0.006409,0,0,0,0
0.098334,1,0.001526,0,0,0,0
0.084661,1,0.120308,0,0,0,0
0.009827,1,0.160105,0,0,0,0
0.095648,0.9906,0.046817,0,0,0,0
0.075749,0.96179,0.022523,0,0,0,0
0.089666,0.95947,0.023012,0,0,0,0
0.105292,0.933712,0.017884,0,0,0,0
0.105292,0.928829,0.015809,0,0,0,0
0.112495,0.902704,0.018861,0,0,0,0
0.122017,0.973143,0.053775,0,0,0,0
0.117744,0.981688,0.05817,0,0,0,0
0.105414,0.997192,0.069767,0,0,0,0
0.100897,0.997803,0.069401,0,0,0,0
0.089666,1,0.074895,0,0,0,0
0.083318,0.992065,0.105292,0,0,0,0
0.102362,0.969114,0.109199,0,0,0,0
0.122993,1,0.117622,0,0,0,0
0.117256,1,0.145822,0,0,0,0
0.095526,1,0.154489,0,0,0,0
0.074528,1,0.145578,0,0,0,0
0.099188,0.94421,0.104315,0,0,0,0
0.120674,0.952878,0.097601,0,0,0,0
0.118477,0.949582,0.085882,0,0,0,0
0.120796,0.944455,0.078679,0,0,0,0
0.139962,0.919795,0.062931,0,0,0,0
0.152902,0.930538,0.044619,0,0,0,0
0.147897,0.94592,0.051822,0,0,0,0
0.157908,0.988403,0.065617,0,0,0,0
0.240188,0.748031,0.08991,0,0,0,0
0.345419,0.809681,0.180004,0,0,0,0
0.619728,0.752304,0.11457,0,0,0,0
0.627541,0.764146,-0.067082,0,0,0,0
0.689678,0.675517,-0.234206,0,0,0,0
0.723128,0.670756,-0.249954,0,0,0,0
0.725569,0.716658,0.020448,0,0,0,0
0.730819,0.661845,0.068425,0,0,0,0
0.725203,0.630226,0.067204,0,0,0,0
0.727889,0.591528,0.03583,0,0,0,0
0.754257,0.565159,-0.035342,0,0,0,0
0.907831,0.335653,-0.109931,0,0,0,0
0.942623,0.177318,-0.264359,0,0,0,0
0.963133,0.206739,-0.242263,0,0,0,0
1,0.095648,-0.160471,0,0,0,0
1,-0.162669,-0.121773,0,0,0,0
1,-0.198559,-0.116035,0,0,0,0
1,-0.278765,-0.131661,0,0,0,0
1,-0.2773,-0.129341,0,0,0,0
1,-0.273393,-0.120796,0,0,0,0
1,-0.317829,-0.125069,0,0,0,0
1,-0.354087,-0.110175,0,0,0,0
1,-0.351523,-0.140206,0,0,0,0
1,-0.342977,-0.130562,0,0,0,0
0.991088,-0.302692,-0.060978,0,0,0,0
1,-0.299762,-0.056583,0,0,0,0
1,-0.310139,-0.058903,0,0,0,0
1,-0.315022,-0.060612,0,0,0,0
1,-0.345419,-0.167552,0,0,0,0
1,-0.332357,-0.211988,0,0,0,0
1,-0.314167,-0.204541,0,0,0,0
1,-0.227248,-0.156199,0,0,0,0
1,-0.217115,-0.141671,0,0,0,0
0.986083,-0.106147,-0.107001,0,0,0,0
0.945187,-0.079534,-0.148019,0,0,0,0
0.938717,-0.069035,-0.161326,0,0,0,0
0.948361,-0.058048,-0.149606,0,0,0,0
0.988158,-0.016053,-0.179637,0,0,0,0
1,0.010438,-0.239578,0,0,0,0
1,0.071355,-0.246048,0,0,0,0
1,0.181591,-0.207105,0,0,0,0
0.977293,0.258011,-0.079534,0,0,0,0
0.958982,0.247391,-0.066593,0,0,0,0
0.951291,0.192089,-0.047793,0,0,0,0
0.981322,0.204785,-0.039248,0,0,0,0
1,0.442227,-0.070744,0,0,0,0
1,0.499847,-0.149728,0,0,0,0
0.912959,0.584081,-0.172923,0,0,0,0
0.763535,0.57053,-0.194653,0,0,0,0
0.708356,0.587255,-0.164744,0,0,0,0
0.687725,0.696637,-0.063664,0,0,0,0
0.704816,0.740585,-0.081731,0,0,0,0
0.437588,0.669902,-0.221998,0,0,0,0
0.354087,0.650369,-0.167185,0,0,0,0
0.222853,0.810779,0.048892,0,0,0,0
0.242996,0.881829,0.082097,0,0,0,0
0.318806,0.994751,0.049869,0,0,0,0
0.200879,0.915156,-0.283526,0,0,0,0
0.084905,0.891473,-0.343466,0,0,0,0
0.00238,0.859122,-0.323445,0,0,0,0
-0.042422,0.837392,-0.26851,0,0,0,0
-0.048648,0.836782,-0.25325,0,0,0,0
-0.120552,0.836416,0.039248,0,0,0,0
-0.131661,0.859122,0.127999,0,0,0,0
-0.133126,0.861442,0.144113,0,0,0,0
-0.13691,0.881462,0.21211,0,0,0,0
-0.248489,0.89599,0.150339,0,0,0,0
-0.32259,0.889153,0.061954,0,0,0,0
-0.346029,0.86779,0.027651,0,0,0,0
-0.427089,0.844351,0.004578,0,0,0,0
-0.471037,0.903803,0.156321,0,0,0,0
-0.479827,0.990234,0.159373,0,0,0,0
-0.45944,1,0.163767,0,0,0,0
-0.463346,0.979491,0.154611,0,0,0,0
-0.431118,0.947873,0.186352,0,0,0,0
-0.401575,0.947262,0.177684,0,0,0,0
-0.386193,0.958982,0.165354,0,0,0,0
-0.394983,0.97412,0.122993,0,0,0,0
-0.422694,0.959836,0.045596,0,0,0,0
-0.432338,0.928584,0.047916,0,0,0,0
-0.439541,0.903192,0.059025,0,0,0,0
-0.45004,0.87133,0.104071,0,0,0,0
-0.448819,0.849112,0.140939,0,0,0,0
-0.395593,0.853018,0.143014,0,0,0,0
-0.36837,0.852042,0.117866,0,0,0,0
-0.358359,0.913203,0.019349,0,0,0,0
-0.361655,0.931514,0.012025,0,0,0,0
-0.360801,0.936642,0.013123,0,0,0,0
-0.371422,0.951169,0.023988,0,0,0,0
-0.369346,0.922725,0.076482,0,0,0,0
-0.366294,0.897821,0.096502,0,0,0,0
-0.355185,0.894159,0.063053,0,0,0,0
-0.365318,0.907343,0.038027,0,0,0,0
